"spygen_code","set"
"SPY211068","train"
"SPY211073","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY181699","train"
"SPY192310","train"
"SPY201163","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211054","train"
"SPY211055","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201239","train"
"SPY201241","train"
"SPY231681","train"
"SPY231682","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY231731","train"
"SPY231732","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","train"
"SPY231759","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231760","train"
"SPY231761","train"
"SPY231887","train"
"SPY231888","train"
"SPY211053","validation"
"SPY211057","validation"
"SPY201149","validation"
"SPY201151","validation"
"SPY201176","validation"
"SPY201177","validation"
"SPY201179","validation"
"SPY201193","validation"
"SPY202492","validation"
"SPY202499","validation"
"SPY231655","validation"
"SPY231656","validation"
"SPY231657","validation"
"SPY231658","validation"
"SPY231659","validation"
"SPY231665","validation"
"SPY231666","validation"
"SPY231667","validation"
"SPY231668","validation"
"SPY231705","validation"
"SPY231706","validation"
"SPY231707","validation"
"SPY231708","validation"
"SPY231709","validation"
"SPY231710","validation"
"SPY231780","validation"
"SPY231781","validation"
"SPY231782","validation"
"SPY231783","validation"
"SPY231784","validation"
"SPY231785","validation"
"SPY231786","validation"
"SPY231787","validation"
"SPY231788","validation"
"SPY231789","validation"
"SPY231790","validation"
"SPY231791","validation"
"SPY231792","validation"
"SPY231793","validation"
"SPY231794","validation"
"SPY231795","validation"
"SPY231796","validation"
"SPY231797","validation"
"SPY231798","validation"
"SPY231905","validation"
"SPY231906","validation"
"SPY231907","validation"
"SPY231908","validation"
"SPY231915","validation"
"SPY231916","validation"
"SPY231695","validation"
"SPY231696","validation"
"SPY231703","validation"
"SPY231704","validation"
"SPY231669","validation"
"SPY231670","validation"
"SPY231697","validation"
"SPY231698","validation"
"SPY201150","validation"
"SPY201152","validation"
"SPY201157","validation"
"SPY201158","validation"
"SPY231699","validation"
"SPY231700","validation"
"SPY231701","validation"
"SPY231702","validation"
"SPY200806","validation"
"SPY200807","validation"
"SPY201175","validation"
"SPY201191","validation"
"SPY202496","validation"
"SPY202498","validation"
"SPY201952","validation"
"SPY201962","validation"
"SPY210649","validation"
"SPY212768","validation"
"SPY200468","validation"
"SPY200474","validation"
"SPY201953","validation"
"SPY201961","validation"
"SPY210637","validation"
"SPY210654","validation"
"SPY212760","validation"
"SPY212762","validation"
"SPY212763","validation"
"SPY212764","validation"
"SPY212765","validation"
"SPY212766","validation"
"SPY212767","validation"
"SPY212769","validation"
"SPY231660","validation"
"SPY231661","validation"
"SPY231662","validation"
"SPY231663","validation"
"SPY231664","validation"
