"spygen_code","set"
"SPY231762","train"
"SPY231763","train"
"SPY231764","train"
"SPY231765","train"
"SPY231766","train"
"SPY231767","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210687","train"
"SPY210688","train"
"SPY210690","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231760","train"
"SPY231761","train"
"SPY231887","train"
"SPY231888","train"
"SPY231762","train"
"SPY231763","train"
"SPY231764","train"
"SPY231765","train"
"SPY231766","train"
"SPY231767","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210687","train"
"SPY210688","train"
"SPY210690","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231760","train"
"SPY231761","train"
"SPY231887","train"
"SPY231888","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210697","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210720","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231905","train"
"SPY231906","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210697","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210720","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231905","train"
"SPY231906","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201957","train"
"SPY201964","train"
"SPY210702","train"
"SPY210704","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201161","train"
"SPY201166","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY210664","train"
"SPY210666","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY201957","train"
"SPY201964","train"
"SPY210702","train"
"SPY210704","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201161","train"
"SPY201166","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY210664","train"
"SPY210666","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY210647","validation"
"SPY210652","validation"
"SPY210695","validation"
"SPY210700","validation"
"SPY210715","validation"
"SPY231658","validation"
"SPY231659","validation"
"SPY231774","validation"
"SPY231775","validation"
"SPY231776","validation"
"SPY231777","validation"
"SPY231778","validation"
"SPY231779","validation"
"SPY232833","validation"
"SPY232834","validation"
"SPY231660","validation"
"SPY231661","validation"
"SPY231662","validation"
"SPY231663","validation"
"SPY231664","validation"
"SPY210647","validation"
"SPY210652","validation"
"SPY210695","validation"
"SPY210700","validation"
"SPY210715","validation"
"SPY231658","validation"
"SPY231659","validation"
"SPY231774","validation"
"SPY231775","validation"
"SPY231776","validation"
"SPY231777","validation"
"SPY231778","validation"
"SPY231779","validation"
"SPY232833","validation"
"SPY232834","validation"
"SPY231660","validation"
"SPY231661","validation"
"SPY231662","validation"
"SPY231663","validation"
"SPY231664","validation"
"SPY231768","validation"
"SPY231769","validation"
"SPY231770","validation"
"SPY231771","validation"
"SPY231772","validation"
"SPY231773","validation"
"SPY231768","validation"
"SPY231769","validation"
"SPY231770","validation"
"SPY231771","validation"
"SPY231772","validation"
"SPY231773","validation"
"SPY210696","validation"
"SPY210698","validation"
"SPY210699","validation"
"SPY210705","validation"
"SPY210710","validation"
"SPY231780","validation"
"SPY231781","validation"
"SPY231782","validation"
"SPY231783","validation"
"SPY231784","validation"
"SPY231785","validation"
"SPY231786","validation"
"SPY231787","validation"
"SPY231788","validation"
"SPY231789","validation"
"SPY231903","validation"
"SPY231904","validation"
"SPY232830","validation"
"SPY232831","validation"
"SPY201168","validation"
"SPY201170","validation"
"SPY210645","validation"
"SPY210657","validation"
"SPY210661","validation"
"SPY210662","validation"
"SPY211274","validation"
"SPY211278","validation"
"SPY231891","validation"
"SPY231892","validation"
"SPY210650","validation"
"SPY201216","validation"
"SPY201263","validation"
"SPY210655","validation"
"SPY210656","validation"
"SPY210660","validation"
"SPY210696","validation"
"SPY210698","validation"
"SPY210699","validation"
"SPY210705","validation"
"SPY210710","validation"
"SPY231780","validation"
"SPY231781","validation"
"SPY231782","validation"
"SPY231783","validation"
"SPY231784","validation"
"SPY231785","validation"
"SPY231786","validation"
"SPY231787","validation"
"SPY231788","validation"
"SPY231789","validation"
"SPY231903","validation"
"SPY231904","validation"
"SPY232830","validation"
"SPY232831","validation"
"SPY201168","validation"
"SPY201170","validation"
"SPY210645","validation"
"SPY210657","validation"
"SPY210661","validation"
"SPY210662","validation"
"SPY211274","validation"
"SPY211278","validation"
"SPY231891","validation"
"SPY231892","validation"
"SPY210650","validation"
"SPY201216","validation"
"SPY201263","validation"
"SPY210655","validation"
"SPY210656","validation"
"SPY210660","validation"
"SPY210701","validation"
"SPY210703","validation"
"SPY210706","validation"
"SPY210711","validation"
"SPY210716","validation"
"SPY201160","validation"
"SPY201167","validation"
"SPY201171","validation"
"SPY202494","validation"
"SPY210643","validation"
"SPY210644","validation"
"SPY210648","validation"
"SPY210651","validation"
"SPY210658","validation"
"SPY210659","validation"
"SPY210663","validation"
"SPY210665","validation"
"SPY210670","validation"
"SPY210671","validation"
"SPY231721","validation"
"SPY231722","validation"
"SPY231723","validation"
"SPY231724","validation"
"SPY231725","validation"
"SPY231726","validation"
"SPY231889","validation"
"SPY231890","validation"
"SPY210701","validation"
"SPY210703","validation"
"SPY210706","validation"
"SPY210711","validation"
"SPY210716","validation"
"SPY201160","validation"
"SPY201167","validation"
"SPY201171","validation"
"SPY202494","validation"
"SPY210643","validation"
"SPY210644","validation"
"SPY210648","validation"
"SPY210651","validation"
"SPY210658","validation"
"SPY210659","validation"
"SPY210663","validation"
"SPY210665","validation"
"SPY210670","validation"
"SPY210671","validation"
"SPY231721","validation"
"SPY231722","validation"
"SPY231723","validation"
"SPY231724","validation"
"SPY231725","validation"
"SPY231726","validation"
"SPY231889","validation"
"SPY231890","validation"
