"spygen_code","set"
"SPY202493","train"
"SPY202494","train"
"SPY202506","train"
"SPY202509","train"
"SPY202510","train"
"SPY202514","train"
"SPY202515","train"
"SPY210643","train"
"SPY210644","train"
"SPY210645","train"
"SPY210646","train"
"SPY210648","train"
"SPY210651","train"
"SPY210657","train"
"SPY210658","train"
"SPY210659","train"
"SPY210661","train"
"SPY210662","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210676","train"
"SPY210679","train"
"SPY210680","train"
"SPY210681","train"
"SPY210682","train"
"SPY210683","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210687","train"
"SPY210688","train"
"SPY210689","train"
"SPY210690","train"
"SPY210691","train"
"SPY210692","train"
"SPY210693","train"
"SPY210694","train"
"SPY211262","train"
"SPY211263","train"
"SPY211266","train"
"SPY211268","train"
"SPY211273","train"
"SPY211274","train"
"SPY211275","train"
"SPY211277","train"
"SPY211278","train"
"SPY211279","train"
"SPY211280","train"
"SPY211282","train"
"SPY211284","train"
"SPY211285","train"
"SPY211286","train"
"SPY211289","train"
"SPY211290","train"
"SPY211299","train"
"SPY211300","train"
"SPY211301","train"
"SPY211302","train"
"SPY211303","train"
"SPY211304","train"
"SPY211305","train"
"SPY211306","train"
"SPY211307","train"
"SPY211309","train"
"SPY211310","train"
"SPY211311","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY211071","train"
"SPY211072","train"
"SPY211068","train"
"SPY211073","train"
"SPY231741","validation"
"SPY231742","validation"
"SPY231743","validation"
"SPY231744","validation"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231865","validation"
"SPY231870","validation"
"SPY231871","validation"
"SPY231873","validation"
"SPY231874","validation"
"SPY231877","validation"
"SPY231878","validation"
"SPY181699","train"
"SPY192310","train"
"SPY201163","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211054","train"
"SPY211055","train"
"SPY231679","validation"
"SPY231680","validation"
"SPY231675","validation"
"SPY231676","validation"
"SPY231677","validation"
"SPY231678","validation"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","train"
"SPY231696","train"
"SPY231703","train"
"SPY231704","train"
"SPY231913","train"
"SPY231914","train"
"SPY201239","validation"
"SPY201241","validation"
"SPY231669","train"
"SPY231670","train"
"SPY231681","validation"
"SPY231682","validation"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","validation"
"SPY231672","validation"
"SPY231673","validation"
"SPY231674","validation"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY200806","train"
"SPY200807","train"
"SPY231731","train"
"SPY231732","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","validation"
"SPY231734","validation"
"SPY231758","train"
"SPY231759","train"
"SPY222970","validation"
"SPY222972","validation"
"SPY222973","validation"
"SPY222974","validation"
"SPY181149","validation"
"SPY181150","validation"
"SPY231760","validation"
"SPY231761","validation"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
