"spygen_code","set"
"SPY231670","train"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY231911","train"
"SPY231912","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
"SPY231768","train"
"SPY231769","train"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY210687","train"
"SPY210688","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231887","train"
"SPY231888","train"
"SPY231768","train"
"SPY231769","train"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY210687","train"
"SPY210688","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231887","train"
"SPY231888","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210720","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY231905","train"
"SPY231906","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210720","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY231905","train"
"SPY231906","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231897","train"
"SPY231898","train"
"SPY201160","train"
"SPY201161","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231731","train"
"SPY231732","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231897","train"
"SPY231898","train"
"SPY201160","train"
"SPY201161","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231731","train"
"SPY231732","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY210674","validation"
"SPY231665","validation"
"SPY231666","validation"
"SPY201169","validation"
"SPY202506","validation"
"SPY202509","validation"
"SPY202514","validation"
"SPY210676","validation"
"SPY210679","validation"
"SPY210680","validation"
"SPY210683","validation"
"SPY210674","validation"
"SPY231665","validation"
"SPY231666","validation"
"SPY201169","validation"
"SPY202506","validation"
"SPY202509","validation"
"SPY202514","validation"
"SPY210676","validation"
"SPY210679","validation"
"SPY210680","validation"
"SPY210683","validation"
"SPY231762","validation"
"SPY231763","validation"
"SPY231764","validation"
"SPY231765","validation"
"SPY231766","validation"
"SPY231767","validation"
"SPY231899","validation"
"SPY231900","validation"
"SPY231901","validation"
"SPY231902","validation"
"SPY201164","validation"
"SPY202493","validation"
"SPY202510","validation"
"SPY202515","validation"
"SPY210681","validation"
"SPY210682","validation"
"SPY210684","validation"
"SPY210685","validation"
"SPY210686","validation"
"SPY210690","validation"
"SPY231760","validation"
"SPY231761","validation"
"SPY231762","validation"
"SPY231763","validation"
"SPY231764","validation"
"SPY231765","validation"
"SPY231766","validation"
"SPY231767","validation"
"SPY231899","validation"
"SPY231900","validation"
"SPY231901","validation"
"SPY231902","validation"
"SPY201164","validation"
"SPY202493","validation"
"SPY202510","validation"
"SPY202515","validation"
"SPY210681","validation"
"SPY210682","validation"
"SPY210684","validation"
"SPY210685","validation"
"SPY210686","validation"
"SPY210690","validation"
"SPY231760","validation"
"SPY231761","validation"
"SPY231754","validation"
"SPY231755","validation"
"SPY231756","validation"
"SPY231757","validation"
"SPY201159","validation"
"SPY201166","validation"
"SPY231750","validation"
"SPY231751","validation"
"SPY231752","validation"
"SPY231753","validation"
"SPY231758","validation"
"SPY231759","validation"
"SPY231754","validation"
"SPY231755","validation"
"SPY231756","validation"
"SPY231757","validation"
"SPY201159","validation"
"SPY201166","validation"
"SPY231750","validation"
"SPY231751","validation"
"SPY231752","validation"
"SPY231753","validation"
"SPY231758","validation"
"SPY231759","validation"
