"spygen_code","set"
"SPY231673","train"
"SPY231674","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY231731","train"
"SPY231732","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","train"
"SPY231759","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231893","train"
"SPY231894","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY201149","validation"
"SPY201151","validation"
"SPY201176","validation"
"SPY201177","validation"
"SPY201179","validation"
"SPY201193","validation"
"SPY201956","validation"
"SPY201965","validation"
"SPY202492","validation"
"SPY202499","validation"
"SPY210647","validation"
"SPY210652","validation"
"SPY210667","validation"
"SPY210668","validation"
"SPY210669","validation"
"SPY210672","validation"
"SPY210673","validation"
"SPY210674","validation"
"SPY210675","validation"
"SPY210677","validation"
"SPY210678","validation"
"SPY210695","validation"
"SPY210700","validation"
"SPY210715","validation"
"SPY231655","validation"
"SPY231656","validation"
"SPY231657","validation"
"SPY231658","validation"
"SPY231659","validation"
"SPY231665","validation"
"SPY231666","validation"
"SPY231667","validation"
"SPY231668","validation"
"SPY231705","validation"
"SPY231706","validation"
"SPY231707","validation"
"SPY231708","validation"
"SPY231709","validation"
"SPY231710","validation"
"SPY231774","validation"
"SPY231775","validation"
"SPY231776","validation"
"SPY231777","validation"
"SPY231778","validation"
"SPY231779","validation"
"SPY231794","validation"
"SPY231796","validation"
"SPY231797","validation"
"SPY231798","validation"
"SPY231907","validation"
"SPY231908","validation"
"SPY231915","validation"
"SPY231916","validation"
"SPY232832","validation"
"SPY232833","validation"
"SPY232834","validation"
"SPY232835","validation"
"SPY201169","validation"
"SPY202506","validation"
"SPY202509","validation"
"SPY202514","validation"
"SPY210676","validation"
"SPY210679","validation"
"SPY210680","validation"
"SPY210683","validation"
"SPY211262","validation"
"SPY211273","validation"
"SPY211277","validation"
"SPY211311","validation"
"SPY231695","validation"
"SPY231696","validation"
"SPY231703","validation"
"SPY231704","validation"
"SPY231669","validation"
"SPY231670","validation"
"SPY231697","validation"
"SPY231698","validation"
"SPY201150","validation"
"SPY201152","validation"
"SPY201157","validation"
"SPY201158","validation"
"SPY231699","validation"
"SPY231700","validation"
"SPY231701","validation"
"SPY231702","validation"
"SPY231911","validation"
"SPY231912","validation"
"SPY200806","validation"
"SPY200807","validation"
"SPY231660","validation"
"SPY231661","validation"
"SPY231662","validation"
"SPY231663","validation"
"SPY231664","validation"
