"spygen_code","set"
"SPY211046","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211049","train"
"SPY211050","train"
"SPY211054","train"
"SPY211055","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","train"
"SPY231696","train"
"SPY231703","train"
"SPY231704","train"
"SPY231909","validation"
"SPY231910","validation"
"SPY231913","train"
"SPY231914","train"
"SPY211056","train"
"SPY211064","train"
"SPY201239","train"
"SPY201241","train"
"SPY231669","train"
"SPY231670","train"
"SPY231681","train"
"SPY231682","train"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY231911","train"
"SPY231912","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY231750","validation"
"SPY231751","validation"
"SPY231752","validation"
"SPY231753","validation"
"SPY211059","train"
"SPY211060","train"
"SPY200806","train"
"SPY200807","train"
"SPY231731","validation"
"SPY231732","validation"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","validation"
"SPY231759","validation"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231893","train"
"SPY231894","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","validation"
"SPY201191","validation"
"SPY202496","validation"
"SPY202498","validation"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
