"spygen_code","set"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210696","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210720","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231903","train"
"SPY231904","train"
"SPY231905","train"
"SPY231906","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231909","train"
"SPY231910","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY201159","train"
"SPY201160","train"
"SPY201161","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231889","train"
"SPY231890","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY201159","train"
"SPY201160","train"
"SPY201161","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231889","train"
"SPY231890","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY212588","train"
"SPY212589","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY201149","validation"
"SPY201151","validation"
"SPY201177","validation"
"SPY201193","validation"
"SPY231705","validation"
"SPY231706","validation"
"SPY231707","validation"
"SPY231708","validation"
"SPY231709","validation"
"SPY231710","validation"
"SPY231915","validation"
"SPY231916","validation"
"SPY231703","validation"
"SPY231704","validation"
"SPY201149","validation"
"SPY201151","validation"
"SPY201177","validation"
"SPY201193","validation"
"SPY231705","validation"
"SPY231706","validation"
"SPY231707","validation"
"SPY231708","validation"
"SPY231709","validation"
"SPY231710","validation"
"SPY231915","validation"
"SPY231916","validation"
"SPY231703","validation"
"SPY231704","validation"
"SPY210697","validation"
"SPY231711","validation"
"SPY231712","validation"
"SPY231739","validation"
"SPY231740","validation"
"SPY231895","validation"
"SPY231896","validation"
"SPY231741","validation"
"SPY231742","validation"
"SPY231743","validation"
"SPY231744","validation"
"SPY231865","validation"
"SPY231870","validation"
"SPY231871","validation"
"SPY231873","validation"
"SPY231874","validation"
"SPY231877","validation"
"SPY231878","validation"
"SPY231893","validation"
"SPY231894","validation"
"SPY210697","validation"
"SPY231711","validation"
"SPY231712","validation"
"SPY231739","validation"
"SPY231740","validation"
"SPY231895","validation"
"SPY231896","validation"
"SPY231741","validation"
"SPY231742","validation"
"SPY231743","validation"
"SPY231744","validation"
"SPY231865","validation"
"SPY231870","validation"
"SPY231871","validation"
"SPY231873","validation"
"SPY231874","validation"
"SPY231877","validation"
"SPY231878","validation"
"SPY231893","validation"
"SPY231894","validation"
"SPY231748","validation"
"SPY231749","validation"
"SPY231897","validation"
"SPY231898","validation"
"SPY201180","validation"
"SPY201186","validation"
"SPY210664","validation"
"SPY211263","validation"
"SPY211266","validation"
"SPY211280","validation"
"SPY211285","validation"
"SPY211289","validation"
"SPY211290","validation"
"SPY211304","validation"
"SPY231717","validation"
"SPY231718","validation"
"SPY231727","validation"
"SPY231728","validation"
"SPY231729","validation"
"SPY231730","validation"
"SPY231745","validation"
"SPY231746","validation"
"SPY231747","validation"
"SPY231748","validation"
"SPY231749","validation"
"SPY231897","validation"
"SPY231898","validation"
"SPY201180","validation"
"SPY201186","validation"
"SPY210664","validation"
"SPY211263","validation"
"SPY211266","validation"
"SPY211280","validation"
"SPY211285","validation"
"SPY211289","validation"
"SPY211290","validation"
"SPY211304","validation"
"SPY231717","validation"
"SPY231718","validation"
"SPY231727","validation"
"SPY231728","validation"
"SPY231729","validation"
"SPY231730","validation"
"SPY231745","validation"
"SPY231746","validation"
"SPY231747","validation"
"SPY201153","validation"
"SPY201162","validation"
"SPY211299","validation"
"SPY211303","validation"
"SPY201153","validation"
"SPY201162","validation"
"SPY211299","validation"
"SPY211303","validation"
