"spygen_code","set"
"SPY231663","train"
"SPY231664","train"
"SPY231762","train"
"SPY231763","train"
"SPY231764","train"
"SPY231765","train"
"SPY231766","train"
"SPY231767","train"
"SPY231768","train"
"SPY231769","train"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210690","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231760","train"
"SPY231761","train"
"SPY231762","train"
"SPY231763","train"
"SPY231764","train"
"SPY231765","train"
"SPY231766","train"
"SPY231767","train"
"SPY231768","train"
"SPY231769","train"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210690","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231913","train"
"SPY231914","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231760","train"
"SPY231761","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201963","train"
"SPY201966","train"
"SPY210636","train"
"SPY210640","train"
"SPY210641","train"
"SPY210642","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210712","train"
"SPY210713","train"
"SPY210714","train"
"SPY210717","train"
"SPY210718","train"
"SPY210719","train"
"SPY210721","train"
"SPY210722","train"
"SPY210723","train"
"SPY231711","train"
"SPY231712","train"
"SPY231735","train"
"SPY231736","train"
"SPY231737","train"
"SPY231738","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY231909","train"
"SPY231910","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231893","train"
"SPY231894","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY210701","train"
"SPY210703","train"
"SPY210706","train"
"SPY210711","train"
"SPY210716","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201160","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210670","train"
"SPY210671","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231717","train"
"SPY231718","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY210701","train"
"SPY210703","train"
"SPY210706","train"
"SPY210711","train"
"SPY210716","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201160","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210670","train"
"SPY210671","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231717","train"
"SPY231718","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231731","train"
"SPY231732","train"
"SPY231758","train"
"SPY231759","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231681","train"
"SPY231682","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY231655","validation"
"SPY231656","validation"
"SPY231657","validation"
"SPY231794","validation"
"SPY231796","validation"
"SPY231797","validation"
"SPY231798","validation"
"SPY231697","validation"
"SPY231698","validation"
"SPY201150","validation"
"SPY201152","validation"
"SPY201157","validation"
"SPY201158","validation"
"SPY231699","validation"
"SPY231700","validation"
"SPY231701","validation"
"SPY231702","validation"
"SPY231911","validation"
"SPY231912","validation"
"SPY231655","validation"
"SPY231656","validation"
"SPY231657","validation"
"SPY231794","validation"
"SPY231796","validation"
"SPY231797","validation"
"SPY231798","validation"
"SPY231697","validation"
"SPY231698","validation"
"SPY201150","validation"
"SPY201152","validation"
"SPY201157","validation"
"SPY201158","validation"
"SPY231699","validation"
"SPY231700","validation"
"SPY231701","validation"
"SPY231702","validation"
"SPY231911","validation"
"SPY231912","validation"
"SPY210687","validation"
"SPY210688","validation"
"SPY210691","validation"
"SPY210692","validation"
"SPY210694","validation"
"SPY231885","validation"
"SPY231886","validation"
"SPY231887","validation"
"SPY231888","validation"
"SPY210687","validation"
"SPY210688","validation"
"SPY210691","validation"
"SPY210692","validation"
"SPY210694","validation"
"SPY231885","validation"
"SPY231886","validation"
"SPY231887","validation"
"SPY231888","validation"
"SPY210720","validation"
"SPY210724","validation"
"SPY210727","validation"
"SPY210728","validation"
"SPY231790","validation"
"SPY231791","validation"
"SPY231792","validation"
"SPY231793","validation"
"SPY231795","validation"
"SPY231905","validation"
"SPY231906","validation"
"SPY210720","validation"
"SPY210724","validation"
"SPY210727","validation"
"SPY210728","validation"
"SPY231790","validation"
"SPY231791","validation"
"SPY231792","validation"
"SPY231793","validation"
"SPY231795","validation"
"SPY231905","validation"
"SPY231906","validation"
"SPY201957","validation"
"SPY201964","validation"
"SPY210702","validation"
"SPY210704","validation"
"SPY210707","validation"
"SPY210708","validation"
"SPY210709","validation"
"SPY210725","validation"
"SPY210726","validation"
"SPY201161","validation"
"SPY201190","validation"
"SPY210666","validation"
"SPY210689","validation"
"SPY210693","validation"
"SPY231713","validation"
"SPY231714","validation"
"SPY231715","validation"
"SPY231716","validation"
"SPY231719","validation"
"SPY231720","validation"
"SPY201957","validation"
"SPY201964","validation"
"SPY210702","validation"
"SPY210704","validation"
"SPY210707","validation"
"SPY210708","validation"
"SPY210709","validation"
"SPY210725","validation"
"SPY210726","validation"
"SPY201161","validation"
"SPY201190","validation"
"SPY210666","validation"
"SPY210689","validation"
"SPY210693","validation"
"SPY231713","validation"
"SPY231714","validation"
"SPY231715","validation"
"SPY231716","validation"
"SPY231719","validation"
"SPY231720","validation"
"SPY212588","validation"
"SPY212589","validation"
"SPY212588","validation"
"SPY212589","validation"
