"spygen_code","set"
"SPY231725","train"
"SPY231726","train"
"SPY211071","train"
"SPY211072","train"
"SPY211068","train"
"SPY211073","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY181699","train"
"SPY192310","train"
"SPY201163","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211054","train"
"SPY211055","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","train"
"SPY231696","train"
"SPY231703","train"
"SPY231704","train"
"SPY231913","train"
"SPY231914","train"
"SPY201239","train"
"SPY201241","train"
"SPY231669","train"
"SPY231670","train"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY200806","train"
"SPY200807","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","train"
"SPY231759","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
"SPY201956","validation"
"SPY201965","validation"
"SPY210647","validation"
"SPY210652","validation"
"SPY210667","validation"
"SPY210668","validation"
"SPY210669","validation"
"SPY210672","validation"
"SPY210673","validation"
"SPY210674","validation"
"SPY210675","validation"
"SPY210677","validation"
"SPY210678","validation"
"SPY210695","validation"
"SPY210696","validation"
"SPY210697","validation"
"SPY210698","validation"
"SPY210699","validation"
"SPY210700","validation"
"SPY210705","validation"
"SPY210710","validation"
"SPY210715","validation"
"SPY231711","validation"
"SPY231712","validation"
"SPY231762","validation"
"SPY231763","validation"
"SPY231764","validation"
"SPY231765","validation"
"SPY231766","validation"
"SPY231767","validation"
"SPY231901","validation"
"SPY231902","validation"
"SPY232830","validation"
"SPY232831","validation"
"SPY232832","validation"
"SPY232833","validation"
"SPY232834","validation"
"SPY232835","validation"
"SPY201153","validation"
"SPY201160","validation"
"SPY201162","validation"
"SPY201167","validation"
"SPY201169","validation"
"SPY201171","validation"
"SPY202494","validation"
"SPY202506","validation"
"SPY202509","validation"
"SPY202514","validation"
"SPY210643","validation"
"SPY210644","validation"
"SPY210648","validation"
"SPY210651","validation"
"SPY210658","validation"
"SPY210659","validation"
"SPY210663","validation"
"SPY210664","validation"
"SPY210665","validation"
"SPY210670","validation"
"SPY210671","validation"
"SPY210676","validation"
"SPY210679","validation"
"SPY210680","validation"
"SPY210683","validation"
"SPY211262","validation"
"SPY211266","validation"
"SPY211273","validation"
"SPY211277","validation"
"SPY211279","validation"
"SPY211280","validation"
"SPY211285","validation"
"SPY211286","validation"
"SPY211299","validation"
"SPY211300","validation"
"SPY211302","validation"
"SPY211303","validation"
"SPY211311","validation"
"SPY231727","validation"
"SPY231728","validation"
"SPY231729","validation"
"SPY231730","validation"
"SPY231889","validation"
"SPY231890","validation"
"SPY231679","validation"
"SPY231680","validation"
"SPY231675","validation"
"SPY231676","validation"
"SPY231677","validation"
"SPY231678","validation"
"SPY231681","validation"
"SPY231682","validation"
"SPY231671","validation"
"SPY231672","validation"
"SPY231673","validation"
"SPY231674","validation"
"SPY231731","validation"
"SPY231732","validation"
