"spygen_code","set"
"SPY200807","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231893","train"
"SPY231894","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
"SPY201957","validation"
"SPY201964","validation"
"SPY210701","validation"
"SPY210702","validation"
"SPY210703","validation"
"SPY210704","validation"
"SPY210706","validation"
"SPY210707","validation"
"SPY210708","validation"
"SPY210709","validation"
"SPY210711","validation"
"SPY210716","validation"
"SPY210725","validation"
"SPY210726","validation"
"SPY231748","validation"
"SPY231749","validation"
"SPY231754","validation"
"SPY231755","validation"
"SPY231756","validation"
"SPY231757","validation"
"SPY231897","validation"
"SPY231898","validation"
"SPY201159","validation"
"SPY201160","validation"
"SPY201161","validation"
"SPY201166","validation"
"SPY201167","validation"
"SPY201171","validation"
"SPY201180","validation"
"SPY201186","validation"
"SPY201190","validation"
"SPY202494","validation"
"SPY210643","validation"
"SPY210644","validation"
"SPY210648","validation"
"SPY210651","validation"
"SPY210658","validation"
"SPY210659","validation"
"SPY210663","validation"
"SPY210664","validation"
"SPY210665","validation"
"SPY210666","validation"
"SPY210670","validation"
"SPY210671","validation"
"SPY210689","validation"
"SPY210693","validation"
"SPY211263","validation"
"SPY211266","validation"
"SPY211275","validation"
"SPY211279","validation"
"SPY211280","validation"
"SPY211282","validation"
"SPY211284","validation"
"SPY211285","validation"
"SPY211286","validation"
"SPY211289","validation"
"SPY211290","validation"
"SPY211300","validation"
"SPY211302","validation"
"SPY211304","validation"
"SPY211306","validation"
"SPY211307","validation"
"SPY211309","validation"
"SPY231713","validation"
"SPY231714","validation"
"SPY231715","validation"
"SPY231716","validation"
"SPY231717","validation"
"SPY231718","validation"
"SPY231719","validation"
"SPY231720","validation"
"SPY231721","validation"
"SPY231722","validation"
"SPY231723","validation"
"SPY231724","validation"
"SPY231725","validation"
"SPY231726","validation"
"SPY231727","validation"
"SPY231728","validation"
"SPY231729","validation"
"SPY231730","validation"
"SPY231889","validation"
"SPY231890","validation"
"SPY231745","validation"
"SPY231746","validation"
"SPY231747","validation"
"SPY211045","validation"
"SPY211046","validation"
"SPY211051","validation"
"SPY211063","validation"
"SPY211044","validation"
"SPY211047","validation"
"SPY231750","validation"
"SPY231751","validation"
"SPY231752","validation"
"SPY231753","validation"
"SPY231731","validation"
"SPY231732","validation"
"SPY231758","validation"
"SPY231759","validation"
