"spygen_code","set"
"SPY211045","train"
"SPY211046","train"
"SPY211048","validation"
"SPY211051","train"
"SPY211062","validation"
"SPY211063","train"
"SPY211138","validation"
"SPY211163","validation"
"SPY211168","validation"
"SPY211169","validation"
"SPY211170","validation"
"SPY211172","validation"
"SPY211173","validation"
"SPY211174","validation"
"SPY211177","validation"
"SPY211178","validation"
"SPY211180","validation"
"SPY211181","validation"
"SPY211182","validation"
"SPY211183","validation"
"SPY211184","validation"
"SPY212710","validation"
"SPY212711","validation"
"SPY212712","validation"
"SPY212713","validation"
"SPY212714","validation"
"SPY212715","validation"
"SPY212716","validation"
"SPY212717","validation"
"SPY212718","validation"
"SPY212719","validation"
"SPY212756","validation"
"SPY212758","validation"
"SPY212759","validation"
"SPY211044","train"
"SPY211047","train"
"SPY211049","validation"
"SPY211050","validation"
"SPY211054","validation"
"SPY211055","validation"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","train"
"SPY231696","train"
"SPY231703","train"
"SPY231704","train"
"SPY231909","train"
"SPY231910","train"
"SPY231913","train"
"SPY231914","train"
"SPY211056","train"
"SPY211064","train"
"SPY201239","train"
"SPY201241","train"
"SPY231669","validation"
"SPY231670","validation"
"SPY231681","train"
"SPY231682","train"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY231911","train"
"SPY231912","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","validation"
"SPY211060","validation"
"SPY200806","validation"
"SPY200807","validation"
"SPY231731","train"
"SPY231732","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","train"
"SPY231759","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231893","train"
"SPY231894","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","validation"
"SPY231888","validation"
"SPY231660","validation"
"SPY231661","validation"
"SPY231662","validation"
"SPY231663","validation"
"SPY231664","validation"
