"spygen_code","set"
"SPY231890","train"
"SPY211071","train"
"SPY211072","train"
"SPY211068","train"
"SPY211073","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY181699","train"
"SPY192310","train"
"SPY201163","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211054","train"
"SPY211055","train"
"SPY231679","train"
"SPY231680","train"
"SPY231675","train"
"SPY231676","train"
"SPY231677","train"
"SPY231678","train"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","train"
"SPY231696","train"
"SPY231703","train"
"SPY231704","train"
"SPY231913","train"
"SPY231914","train"
"SPY201239","train"
"SPY201241","train"
"SPY231669","train"
"SPY231670","train"
"SPY231681","train"
"SPY231682","train"
"SPY231697","train"
"SPY231698","train"
"SPY201150","train"
"SPY201152","train"
"SPY201157","train"
"SPY201158","train"
"SPY231699","train"
"SPY231700","train"
"SPY231701","train"
"SPY231702","train"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","train"
"SPY231672","train"
"SPY231673","train"
"SPY231674","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY200806","train"
"SPY200807","train"
"SPY231731","train"
"SPY231732","train"
"SPY231733","train"
"SPY231734","train"
"SPY231758","train"
"SPY231759","train"
"SPY222970","train"
"SPY222972","train"
"SPY222973","train"
"SPY222974","train"
"SPY181149","train"
"SPY181150","train"
"SPY231760","train"
"SPY231761","train"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
"SPY201963","validation"
"SPY201966","validation"
"SPY210636","validation"
"SPY210640","validation"
"SPY210641","validation"
"SPY210642","validation"
"SPY210712","validation"
"SPY210713","validation"
"SPY210714","validation"
"SPY210717","validation"
"SPY210718","validation"
"SPY210719","validation"
"SPY210720","validation"
"SPY210721","validation"
"SPY210722","validation"
"SPY210723","validation"
"SPY210724","validation"
"SPY210727","validation"
"SPY210728","validation"
"SPY231774","validation"
"SPY231775","validation"
"SPY231776","validation"
"SPY231777","validation"
"SPY231778","validation"
"SPY231779","validation"
"SPY201161","validation"
"SPY201164","validation"
"SPY201168","validation"
"SPY201170","validation"
"SPY201172","validation"
"SPY201180","validation"
"SPY201185","validation"
"SPY201186","validation"
"SPY201190","validation"
"SPY201958","validation"
"SPY202493","validation"
"SPY202510","validation"
"SPY202515","validation"
"SPY210645","validation"
"SPY210646","validation"
"SPY210657","validation"
"SPY210661","validation"
"SPY210662","validation"
"SPY210666","validation"
"SPY210681","validation"
"SPY210682","validation"
"SPY210684","validation"
"SPY210685","validation"
"SPY210686","validation"
"SPY210687","validation"
"SPY210688","validation"
"SPY210689","validation"
"SPY210690","validation"
"SPY210691","validation"
"SPY210692","validation"
"SPY210693","validation"
"SPY210694","validation"
"SPY211263","validation"
"SPY211268","validation"
"SPY211274","validation"
"SPY211278","validation"
"SPY211289","validation"
"SPY211290","validation"
"SPY211301","validation"
"SPY211304","validation"
"SPY211305","validation"
"SPY211307","validation"
"SPY211309","validation"
"SPY211310","validation"
"SPY231713","validation"
"SPY231714","validation"
"SPY231715","validation"
"SPY231716","validation"
"SPY231717","validation"
"SPY231718","validation"
"SPY231719","validation"
"SPY231720","validation"
"SPY231721","validation"
"SPY231722","validation"
"SPY231723","validation"
"SPY231724","validation"
"SPY231725","validation"
"SPY231726","validation"
"SPY210650","validation"
"SPY201216","validation"
"SPY201263","validation"
"SPY210655","validation"
"SPY210656","validation"
"SPY210660","validation"
"SPY231887","validation"
"SPY231888","validation"
