"spygen_code","set"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210687","train"
"SPY210688","train"
"SPY210690","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231760","train"
"SPY231761","train"
"SPY231887","train"
"SPY231888","train"
"SPY231762","train"
"SPY231763","train"
"SPY231764","train"
"SPY231765","train"
"SPY231766","train"
"SPY231767","train"
"SPY231768","train"
"SPY231769","train"
"SPY231770","train"
"SPY231771","train"
"SPY231772","train"
"SPY231773","train"
"SPY231899","train"
"SPY231900","train"
"SPY231901","train"
"SPY231902","train"
"SPY201164","train"
"SPY202493","train"
"SPY202510","train"
"SPY202515","train"
"SPY210681","train"
"SPY210682","train"
"SPY210684","train"
"SPY210685","train"
"SPY210686","train"
"SPY210687","train"
"SPY210688","train"
"SPY210690","train"
"SPY210691","train"
"SPY210692","train"
"SPY210694","train"
"SPY231885","train"
"SPY231886","train"
"SPY231760","train"
"SPY231761","train"
"SPY231887","train"
"SPY231888","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210720","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY231905","train"
"SPY231906","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231893","train"
"SPY231894","train"
"SPY210696","train"
"SPY210697","train"
"SPY210698","train"
"SPY210699","train"
"SPY210705","train"
"SPY210710","train"
"SPY210720","train"
"SPY210724","train"
"SPY210727","train"
"SPY210728","train"
"SPY231711","train"
"SPY231712","train"
"SPY231739","train"
"SPY231740","train"
"SPY231780","train"
"SPY231781","train"
"SPY231782","train"
"SPY231783","train"
"SPY231784","train"
"SPY231785","train"
"SPY231786","train"
"SPY231787","train"
"SPY231788","train"
"SPY231789","train"
"SPY231790","train"
"SPY231791","train"
"SPY231792","train"
"SPY231793","train"
"SPY231795","train"
"SPY231895","train"
"SPY231896","train"
"SPY231903","train"
"SPY231904","train"
"SPY231905","train"
"SPY231906","train"
"SPY232830","train"
"SPY232831","train"
"SPY201168","train"
"SPY201170","train"
"SPY210645","train"
"SPY210657","train"
"SPY210661","train"
"SPY210662","train"
"SPY211274","train"
"SPY211278","train"
"SPY231891","train"
"SPY231892","train"
"SPY231741","train"
"SPY231742","train"
"SPY231743","train"
"SPY231744","train"
"SPY231865","train"
"SPY231870","train"
"SPY231871","train"
"SPY231873","train"
"SPY231874","train"
"SPY231877","train"
"SPY231878","train"
"SPY210650","train"
"SPY201216","train"
"SPY201263","train"
"SPY210655","train"
"SPY210656","train"
"SPY210660","train"
"SPY231893","train"
"SPY231894","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201160","train"
"SPY201161","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231758","train"
"SPY231759","train"
"SPY201957","train"
"SPY201964","train"
"SPY210701","train"
"SPY210702","train"
"SPY210703","train"
"SPY210704","train"
"SPY210706","train"
"SPY210707","train"
"SPY210708","train"
"SPY210709","train"
"SPY210711","train"
"SPY210716","train"
"SPY210725","train"
"SPY210726","train"
"SPY231748","train"
"SPY231749","train"
"SPY231754","train"
"SPY231755","train"
"SPY231756","train"
"SPY231757","train"
"SPY231897","train"
"SPY231898","train"
"SPY201159","train"
"SPY201160","train"
"SPY201161","train"
"SPY201166","train"
"SPY201167","train"
"SPY201171","train"
"SPY201180","train"
"SPY201186","train"
"SPY201190","train"
"SPY202494","train"
"SPY210643","train"
"SPY210644","train"
"SPY210648","train"
"SPY210651","train"
"SPY210658","train"
"SPY210659","train"
"SPY210663","train"
"SPY210664","train"
"SPY210665","train"
"SPY210666","train"
"SPY210670","train"
"SPY210671","train"
"SPY210689","train"
"SPY210693","train"
"SPY211263","train"
"SPY211266","train"
"SPY211280","train"
"SPY211285","train"
"SPY211289","train"
"SPY211290","train"
"SPY211304","train"
"SPY231713","train"
"SPY231714","train"
"SPY231715","train"
"SPY231716","train"
"SPY231717","train"
"SPY231718","train"
"SPY231719","train"
"SPY231720","train"
"SPY231721","train"
"SPY231722","train"
"SPY231723","train"
"SPY231724","train"
"SPY231725","train"
"SPY231726","train"
"SPY231727","train"
"SPY231728","train"
"SPY231729","train"
"SPY231730","train"
"SPY231889","train"
"SPY231890","train"
"SPY231745","train"
"SPY231746","train"
"SPY231747","train"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY231758","train"
"SPY231759","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY201153","train"
"SPY201162","train"
"SPY211299","train"
"SPY211303","train"
"SPY212588","train"
"SPY212589","train"
"SPY201176","validation"
"SPY201179","validation"
"SPY201956","validation"
"SPY201965","validation"
"SPY202492","validation"
"SPY202499","validation"
"SPY210667","validation"
"SPY210668","validation"
"SPY210669","validation"
"SPY210672","validation"
"SPY210673","validation"
"SPY210675","validation"
"SPY210677","validation"
"SPY210678","validation"
"SPY231667","validation"
"SPY231668","validation"
"SPY231907","validation"
"SPY231908","validation"
"SPY232832","validation"
"SPY232835","validation"
"SPY231695","validation"
"SPY231696","validation"
"SPY231669","validation"
"SPY231670","validation"
"SPY201176","validation"
"SPY201179","validation"
"SPY201956","validation"
"SPY201965","validation"
"SPY202492","validation"
"SPY202499","validation"
"SPY210667","validation"
"SPY210668","validation"
"SPY210669","validation"
"SPY210672","validation"
"SPY210673","validation"
"SPY210675","validation"
"SPY210677","validation"
"SPY210678","validation"
"SPY231667","validation"
"SPY231668","validation"
"SPY231907","validation"
"SPY231908","validation"
"SPY232832","validation"
"SPY232835","validation"
"SPY231695","validation"
"SPY231696","validation"
"SPY231669","validation"
"SPY231670","validation"
"SPY231691","validation"
"SPY231692","validation"
"SPY231693","validation"
"SPY231694","validation"
"SPY231913","validation"
"SPY231914","validation"
"SPY201174","validation"
"SPY201181","validation"
"SPY201187","validation"
"SPY201192","validation"
"SPY201198","validation"
"SPY202491","validation"
"SPY202495","validation"
"SPY202500","validation"
"SPY231683","validation"
"SPY231684","validation"
"SPY231685","validation"
"SPY231686","validation"
"SPY231687","validation"
"SPY231688","validation"
"SPY231689","validation"
"SPY231690","validation"
"SPY231691","validation"
"SPY231692","validation"
"SPY231693","validation"
"SPY231694","validation"
"SPY231913","validation"
"SPY231914","validation"
"SPY201174","validation"
"SPY201181","validation"
"SPY201187","validation"
"SPY201192","validation"
"SPY201198","validation"
"SPY202491","validation"
"SPY202495","validation"
"SPY202500","validation"
"SPY231683","validation"
"SPY231684","validation"
"SPY231685","validation"
"SPY231686","validation"
"SPY231687","validation"
"SPY231688","validation"
"SPY231689","validation"
"SPY231690","validation"
"SPY201963","validation"
"SPY201966","validation"
"SPY210636","validation"
"SPY210640","validation"
"SPY210641","validation"
"SPY210642","validation"
"SPY210712","validation"
"SPY210713","validation"
"SPY210714","validation"
"SPY210717","validation"
"SPY210718","validation"
"SPY210719","validation"
"SPY210721","validation"
"SPY210722","validation"
"SPY210723","validation"
"SPY231735","validation"
"SPY231736","validation"
"SPY231737","validation"
"SPY231738","validation"
"SPY231909","validation"
"SPY231910","validation"
"SPY231733","validation"
"SPY231734","validation"
"SPY201175","validation"
"SPY201191","validation"
"SPY202496","validation"
"SPY202498","validation"
"SPY201963","validation"
"SPY201966","validation"
"SPY210636","validation"
"SPY210640","validation"
"SPY210641","validation"
"SPY210642","validation"
"SPY210712","validation"
"SPY210713","validation"
"SPY210714","validation"
"SPY210717","validation"
"SPY210718","validation"
"SPY210719","validation"
"SPY210721","validation"
"SPY210722","validation"
"SPY210723","validation"
"SPY231735","validation"
"SPY231736","validation"
"SPY231737","validation"
"SPY231738","validation"
"SPY231909","validation"
"SPY231910","validation"
"SPY231733","validation"
"SPY231734","validation"
"SPY201175","validation"
"SPY201191","validation"
"SPY202496","validation"
"SPY202498","validation"
"SPY231731","validation"
"SPY231732","validation"
"SPY231731","validation"
"SPY231732","validation"
"SPY231679","validation"
"SPY231680","validation"
"SPY231675","validation"
"SPY231676","validation"
"SPY231677","validation"
"SPY231678","validation"
"SPY231681","validation"
"SPY231682","validation"
"SPY231671","validation"
"SPY231672","validation"
"SPY231673","validation"
"SPY231674","validation"
"SPY231679","validation"
"SPY231680","validation"
"SPY231675","validation"
"SPY231676","validation"
"SPY231677","validation"
"SPY231678","validation"
"SPY231681","validation"
"SPY231682","validation"
"SPY231671","validation"
"SPY231672","validation"
"SPY231673","validation"
"SPY231674","validation"
