"spygen_code","set"
"SPY211046","train"
"SPY211048","train"
"SPY211051","train"
"SPY211062","train"
"SPY211063","train"
"SPY211138","train"
"SPY211163","train"
"SPY211168","train"
"SPY211169","train"
"SPY211170","train"
"SPY211172","train"
"SPY211173","train"
"SPY211174","train"
"SPY211177","train"
"SPY211178","train"
"SPY211180","train"
"SPY211181","train"
"SPY211182","train"
"SPY211183","train"
"SPY211184","train"
"SPY212710","train"
"SPY212711","train"
"SPY212712","train"
"SPY212713","train"
"SPY212714","train"
"SPY212715","train"
"SPY212716","train"
"SPY212717","train"
"SPY212718","train"
"SPY212719","train"
"SPY212756","train"
"SPY212758","train"
"SPY212759","train"
"SPY211044","train"
"SPY211047","train"
"SPY211049","train"
"SPY211050","train"
"SPY211054","train"
"SPY211055","train"
"SPY231679","validation"
"SPY231680","validation"
"SPY231675","validation"
"SPY231676","validation"
"SPY231677","validation"
"SPY231678","validation"
"SPY231691","train"
"SPY231692","train"
"SPY231693","train"
"SPY231694","train"
"SPY231695","validation"
"SPY231696","validation"
"SPY231703","validation"
"SPY231704","validation"
"SPY231909","train"
"SPY231910","train"
"SPY231913","train"
"SPY231914","train"
"SPY211056","train"
"SPY211064","train"
"SPY201239","validation"
"SPY201241","validation"
"SPY231669","train"
"SPY231670","train"
"SPY231681","validation"
"SPY231682","validation"
"SPY231697","validation"
"SPY231698","validation"
"SPY201150","validation"
"SPY201152","validation"
"SPY201157","validation"
"SPY201158","validation"
"SPY231699","validation"
"SPY231700","validation"
"SPY231701","validation"
"SPY231702","validation"
"SPY231911","validation"
"SPY231912","validation"
"SPY201174","train"
"SPY201181","train"
"SPY201187","train"
"SPY201192","train"
"SPY201198","train"
"SPY202491","train"
"SPY202495","train"
"SPY202500","train"
"SPY231683","train"
"SPY231684","train"
"SPY231685","train"
"SPY231686","train"
"SPY231687","train"
"SPY231688","train"
"SPY231689","train"
"SPY231690","train"
"SPY231671","validation"
"SPY231672","validation"
"SPY231673","validation"
"SPY231674","validation"
"SPY231750","train"
"SPY231751","train"
"SPY231752","train"
"SPY231753","train"
"SPY211059","train"
"SPY211060","train"
"SPY200806","train"
"SPY200807","train"
"SPY231731","train"
"SPY231732","train"
"SPY210650","validation"
"SPY201216","validation"
"SPY201263","validation"
"SPY210655","validation"
"SPY210656","validation"
"SPY210660","validation"
"SPY231733","validation"
"SPY231734","validation"
"SPY231758","train"
"SPY231759","train"
"SPY222970","validation"
"SPY222972","validation"
"SPY222973","validation"
"SPY222974","validation"
"SPY181149","validation"
"SPY181150","validation"
"SPY231893","validation"
"SPY231894","validation"
"SPY231760","validation"
"SPY231761","validation"
"SPY201175","train"
"SPY201191","train"
"SPY202496","train"
"SPY202498","train"
"SPY201952","train"
"SPY201962","train"
"SPY210649","train"
"SPY212768","train"
"SPY200468","train"
"SPY200474","train"
"SPY201953","train"
"SPY201961","train"
"SPY210637","train"
"SPY210654","train"
"SPY212760","train"
"SPY212762","train"
"SPY212763","train"
"SPY212764","train"
"SPY212765","train"
"SPY212766","train"
"SPY212767","train"
"SPY212769","train"
"SPY231887","train"
"SPY231888","train"
"SPY231660","train"
"SPY231661","train"
"SPY231662","train"
"SPY231663","train"
"SPY231664","train"
